pole_rs111,pole_rs211_low,pole_rs211_high,pole_rs221,pole_rs222
6.17101061642285 + 4.099800532285714e-17im,NaN + NaN*im,6.847557463724941 + 0.09891859304098487im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186826535157884 - 6.327010053799864e-16im,7.232948258107154 + 0.332839432945917im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191271497065539 - 1.667023076438571e-15im,7.022568679835568 + 0.325938796506947im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187076473923708 - 1.9670332180270062e-17im,6.890565795242992 + 0.16326798039873353im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185916922390378 - 1.0125805336759364e-14im,6.874151081775351 + 0.1522080307035471im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191073253008515 - 2.884114528310309e-16im,6.8657303912518035 + 0.19287062722766662im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.182878287873872 + 9.837743807797222e-14im,7.50676589814355 + 0.476440602106633im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189985901948779 + 2.5068588426890165e-12im,7.025587358492894 + 0.2644368387312857im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184470277703988 - 1.5374088380976696e-13im,7.429583986685452 + 0.7677640215681708im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185594176805589 - 1.850520544522026e-14im,6.844425035510762 + 0.14651531143571245im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18229836910798 + 1.054247120021207e-12im,7.544427306410416 + 0.7436145909668506im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187377154247272 + 9.825785524654086e-17im,6.840591086791094 + 0.15600625171859894im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188056111313287 + 7.468671384550467e-17im,7.197727763461137 + 0.3770633186410419im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189337371204582 + 1.1313267121378715e-11im,6.976757402184995 + 0.211151974614941im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1905717502953825 - 4.182884857900017e-11im,6.840371002333245 + 0.17514074039343155im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1914609883206175 - 8.161659902462225e-15im,6.820773927193151 + 0.1714433613361692im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.181033910344488 + 5.935612182298672e-12im,6.949193874810471 + 0.07679218718795304im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185953329294097 - 1.4742577397909625e-14im,7.354868643119892 + 0.6003446073863151im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18923613379542 + 1.8313599493171158e-11im,7.124700476047275 + 0.3361130304669028im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1829666176443006 - 2.218829370403448e-14im,6.854930569193468 + 0.13301364386360637im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191741028325952 - 2.025931959878841e-13im,7.032564589112784 + 0.3744040662760773im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1877598718720765 + 9.038971858491165e-17im,6.830791197970661 + 0.15556742841758306im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183913373944702 - 1.9008611312913611e-13im,7.437352922988011 + 0.46549887791658884im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188174547800088 + 5.83954291111955e-17im,7.252025973769121 + 0.5201791288147416im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185465704997994 - 2.766167025753491e-14im,6.922170891418251 + 0.14668009870145943im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188129206835077 + 2.586783716801475e-17im,6.93921811656759 + 0.17968492171923722im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188348455706669 + 3.2728050143194423e-17im,6.9118469966833125 + 0.17855404364702543im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188904437534457 + 6.21769614357655e-12im,7.240680267642185 + 0.5737268872539671im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186043336076946 - 1.0760613808502185e-14im,7.297164815256849 + 0.3936648587052861im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1910098268628335 - 1.1898236246484696e-16im,6.826475845094921 + 0.17136489568118896im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183453635612106 - 1.6907336274541307e-13im,7.473696866630029 + 0.5311033498079786im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184713683689416 - 8.70309968774918e-14im,6.9712050149975 + 0.11898673155765652im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1847306894833665 - 1.1114862307997809e-13im,7.409938307476002 + 0.5779965773090622im,NaN + NaN*im,NaN + NaN*im
6.1760969388069915 + 3.8280669001391874e-11im,NaN + NaN*im,6.869724590328896 + 0.11302581279781891im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1904736532714555 - 2.499595898575209e-11im,7.147535263386791 + 0.47871823055528245im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187088260122914 + 2.2376421022774764e-18im,6.9316917759413395 + 0.1656582117673473im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185322267610037 - 4.9371368273883244e-14im,7.376279629571262 + 0.5501739029920989im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1791549679526865 + 4.030832117022172e-11im,6.932999549587961 + 0.07576754422165866im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1907093633061105 - 6.364769423980701e-11im,6.840311418227506 + 0.179252129549388im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189654831048811 - 5.5906210798694516e-12im,6.984056551778012 + 0.22238734877905086im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185920242672014 - 1.022802694373885e-14im,6.883439169482224 + 0.15248380014250035im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186394284722243 - 2.7298096429539316e-15im,6.866075515947062 + 0.15493606646563768im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189962926041497 + 1.2864048865924155e-12im,6.963544615451267 + 0.22053399327870143im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187216012757701 + 6.192257382372986e-17im,6.815374661173113 + 0.15091830792316782im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191482139198693 - 1.1498263774721178e-14im,6.90802468816447 + 0.22986800413852063im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189331302348659 + 1.2848082871499325e-11im,7.169055834655173 + 0.40906371830068955im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188206856447503 + 5.991845830175984e-17im,6.825115057232937 + 0.15892462502769633im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190649604915738 - 5.501869040294515e-11im,6.80682366994845 + 0.16526968761601166im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184531190860182 - 8.978973943215337e-14im,6.873702926470213 + 0.1423971415403229im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191192353575932 - 7.419564190348158e-16im,6.8352791607203915 + 0.1811234032942351im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187314549676622 + 1.7399946451392222e-16im,7.316008856041032 + 0.5882040661360933im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.182119943621781 + 7.773835522013923e-13im,6.864014666152093 + 0.1280235513273915im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.182699367530976 + 1.3951051202609212e-13im,6.889254969707362 + 0.12758689482547342im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.181383031301433 + 2.8672048566362303e-12im,6.868826097908794 + 0.12333323212954135im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190466889467088 - 2.1209520806321707e-11im,6.963235826318181 + 0.23464249150106872im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184494999103828 - 1.1568780006417822e-13im,7.28587082103871 - 0.04337531349933769im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187332173677624 + 1.4543050979426072e-16im,7.216442782036369 + 0.3267850878601055im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186181068229564 - 4.884315379981108e-15im,6.84699006070726 + 0.15130139215599742im,NaN + NaN*im,NaN + NaN*im
6.182075023818652 + 1.1136939702960312e-13im,NaN + NaN*im,6.886994476886605 + 0.13634804461863673im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191721459864985 - 1.4520045108802128e-13im,6.93061442751995 + 0.2562713884042092im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189690067943049 - 5.933713761711765e-12im,6.92888334263343 + 0.19964432687132205im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191269255988082 - 1.6639668421849442e-15im,7.079374895468999 + 0.4088297167195445im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185871608399817 - 1.0098176074931994e-14im,6.832495140431302 + 0.1470541182477019im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185907819062329 - 9.197184465416022e-15im,6.827134405875236 + 0.14656658127560018im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187377318438555 + 1.1512604593213686e-16im,6.821540356726582 + 0.1534568038080824im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18231238578468 + 4.66902825574468e-13im,6.851301115051211 + 0.12933991611239595im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.185545184596696 - 1.9534023432081087e-14im,6.83044129709919 + 0.1447809048609324im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.188914727146428 + 7.597563759946726e-12im,7.110403846701731 + 0.2914804668989492im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18756781420873 + 9.932283379328942e-17im,6.848658166116846 + 0.16084601182796812im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.189194514511036 + 1.797536247566222e-11im,6.897236022229103 + 0.18417709996242518im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190588808190565 - 4.736083912076879e-11im,6.880254179594688 + 0.1946515051253236im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184353159668621 - 1.3725392188984239e-13im,7.353242911122998 + 0.20173959211744188im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.181758220164474 + 2.230915064134977e-12im,6.960531384048525 + 0.04068205750707514im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.191703353285441 - 1.314404862116795e-13im,6.994597626139844 + 0.3213133314836373im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.180393637758791 + 9.993456572079159e-12im,6.872340827831178 + 0.11754832701377171im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187832103040709 + 7.122117925105327e-17im,6.830230720517924 + 0.15826258217651917im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.19147335579646 - 1.0558927223565382e-14im,6.913560088115885 + 0.23324822561520997im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187752915367284 + 1.4077146731322954e-16im,7.093329429891418 + 0.21091370182818922im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.18573883367797 - 1.342752669901167e-14im,6.83253444160389 + 0.1463436117739322im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184620131576824 - 7.798075405325656e-14im,6.852474582479833 + 0.14222729890039557im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.183204247819092 - 9.704914274177708e-14im,7.423895960194021 - 0.08360097910607953im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.184632998613597 - 7.528808999464817e-14im,6.844191785387596 + 0.14164998671153986im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.1887957160334715 - 1.4078588117058727e-11im,6.895617114201098 + 0.17936027639594104im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.187486128835821 + 1.2812526013744643e-16im,7.301375696410304 + 0.5019649371657893im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.190760852133515 - 7.108957752284574e-11im,6.968851177616684 + 0.31769399500510925im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.186662917082332 - 1.6669249033347507e-15im,7.377961482963886 + 0.6615053299355257im,NaN + NaN*im,NaN + NaN*im
NaN + NaN*im,6.19143635512587 - 8.24431757787845e-15im,6.985440397664542 + 0.3891653569534434im,NaN + NaN*im,NaN + NaN*im
